sent_497|278|If I use a computer my co-workers will perceive me as competent.
sent_498|278|If I use a computer I will increase my sense of accomplishment.
sent_499|278|If I use a computer I will increase my chances of obtaining a promotion.
sent_500|278|If I use a computer I will be seen as higher in status by my peers.
sent_501|278|If I use a computer I will increase my chances of getting a raise.
sent_502|278|Using CBT will improve my performance
sent_503|278|Using CBT will increase my productivity
sent_504|278|Using CBT will enhance my effectiveness
sent_505|278|CBT will be useful for my studies
sent_506|278|By using the system I can decide more quickly and more easily which movie I want to go see than in the past.
sent_507|278|By using the system I can better decide which movie I want to go see than in the past.
sent_508|278|By using the system I am better informed about new movies.
sent_509|278|By using the system I can decide more quickly and more easily whether I want to go see a particular movie or not.
sent_510|278|By using the system I can better decide whether I want to go see a particular movie or not.
sent_511|278|The Web site improves my performance in CD/book searching and buying.
sent_512|278|The Web site enables me to search and buy CDs/books faster.
sent_513|278|The Web site enhances my effectiveness in CD/book searching and buying.
sent_514|278|The Web site increases my productivity in searching and purchasing CDs/books.
sent_515|278|Using OBD improves my performance in managing personal finances.
sent_516|278|Using OBD increases my productivity in managing personal finances.
sent_517|278|Using OBD enhances my effectiveness in managing personal finances.
sent_518|278|Overall, OBD is useful in managing personal finances.
sent_519|278|Using the second system enabled me to accomplish my evaluation task more quickly.
sent_520|278|Using the second system improved the quality of the evaluation I performed.
sent_521|278|Using the second system made the evaluation task easier to do.
sent_522|278|Using the second system enhanced my effectiveness in completing the evaluation task.
sent_523|278|Using the second system increased my productivity in performing the evaluation task.
sent_524|278|Using the second system allowed me to accomplish or view more information related to understanding the two departments than would otherwise have been possible.
sent_525|278|The second system enhanced the quality of my evaluation judgment.
sent_526|278|The second system supported all the various types of activities required to complete the evaluation task.
sent_527|278|Overall, I found the second system useful in performing the evaluation task.
sent_528|278|Using computers improves my job performance.
sent_529|278|Using computers improves my productivity on the job.
sent_530|278|I find using computers useful in my job.
sent_531|278|Using computers enhances my effectiveness on the job.
sent_532|278|How useful to you has computer-based information been during the annual budget preparation process?
sent_533|278|How useful to you has computer-based information been for day-to-day expenditure decisions?
sent_534|278|How useful to you has computer-based information been in managing your financial resources in order to prevent overspending?
sent_535|278|How useful to you has computer-based information been in identifying where there might be slack resources that could be to other purposes?
sent_536|278|Computers have made it easier for me to get the information I need.
sent_537|278|Computers save me time in looking for information.
sent_538|278|Difficulties in accessing computer-based data gathered or held by other departments and agencies.
sent_539|278|Use of a PC will have no effect on the performance of my job.
sent_540|278|Use of a PC can decrease the time needed for my important job responsibilities.
sent_541|278|Use of a PC can significantly increase the quality of output of my job.
sent_542|278|Use of a PC can increase the effectiveness of performing job tasks (e.g., analysis)
sent_543|278|A PC can increase the quantity of output for same amount of effort.
sent_544|278|Considering all tasks, the general extent to which use of PC could assist on job.
sent_545|278|Use of a PC will increase the level of challenge on my job.
sent_546|278|Use of a PC will increase the opportunity for preferred future job assignments.
sent_547|278|Use of a PC will increase the amount of variety on my job.
sent_548|278|Use of a PC will increase the opportunity for more meaningful work.
sent_549|278|Use of a PC will increase the flexibility of changing jobs.
sent_550|278|Use of a PC will increase the opportunity to gain job security.
sent_551|278|My job would be difficult to perform without electronic mail.
sent_552|278|Using electronic mail gives me greater control over my work.
sent_553|278|Using electronic mail improves my job performance.
sent_554|278|The electronic mail system addresses my job-related needs.
sent_555|278|Using electronic mail saves me time.
sent_556|278|Electronic mail enables me to accomplish tasks more quickly.
sent_557|278|Electronic mail supports critical aspects of my job.
sent_558|278|Using electronic mail allows me to accomplish more work than would otherwise be possible.
sent_559|278|Using electronic mail reduces the time I spend on unproductive activities.
sent_560|278|Using electronic mail enhances my effectiveness on the job.
sent_561|278|Using electronic mail improves the quality of the work I do.
sent_562|278|Using electronic mail increases my productivity.
sent_563|278|Using electronic mail makes it easier to do my job.
sent_564|278|Overall, I find the electronic mail system useful in my job.
sent_565|278|Using CHART-MASTER in my job would enable me to accomplish my tasks more quickly
sent_566|278|Using CHART-MASTER would improve my job performance
sent_567|278|Using CHART-MASTER in my job would increase my productivity
sent_568|278|Using CHART-MASTER would enhance my effectiveness on the job
sent_569|278|Using CHART-MASTER would make it easier to do my job
sent_570|278|I would find CHART-MASTER useful in my job
sent_571|278|Using a PWS enables me to accomplish tasks more quickly.
sent_572|278|Using a PWS improves the quality of work I do.
sent_573|278|Using a PWS makes it easier to do my job.
sent_574|278|The disadvantages of my using a PWS far outweigh the advantages.
sent_575|278|Using a PWS improves my job performance.
sent_576|278|Overall, I find using a PWS to be advantageous in my job.
sent_577|278|Using a PWS enhances my effectiveness on the job.
sent_578|278|Using a PWS gives me greater control over my work.
sent_579|278|Using a PWS increases my productivity.
sent_580|278|It would take me (Much more/Much less) time to do the assignment with [the spreadsheet] than to do the assignment with my calculator.
sent_581|278|How important is it to you that you get the assignment done quickly?
sent_582|278|CRC will be of no benefit to me.
sent_583|278|A service that is of no benefit to me is: (bad/good).
sent_584|278|Using the CRC will improve my grades.
sent_585|278| A service that will improve my grades is: (bad/good).
sent_586|278|The advantages of the CRC will outweigh the disadvantages.
sent_587|278|A service with more advantages than disadvantages is: (bad/good).
sent_588|278|Overall, using the CRC will be advantageous.
sent_589|278|A service that is advantageous is: (bad/good).
sent_590|278|Using the system makes it easier to do my job.
sent_591|278|Considering the time and effort that I have to spend, the change to the new way of working with the NOP system is worthwhile .
sent_592|278|Considering the loss that I incur, the change to the new way of working with the NOP system is of good value.
sent_593|278|Considering the hassle that I have to experience, the change to the new way of working with the NOP system is beneficial to me.
sent_594|278|Changing to the new way of working with the NOP system would enhance my effectiveness on the job than working in the current way.
sent_595|278|Changing to the new way of working with the NOP system would enable me to accomplish relevant tasks more quickly than working in the current way.
sent_596|278|Changing to the new way of working with the NOP system would increase my productivity than working in the current way.
sent_597|278|Changing to the new way of working with the NOP system would improve the quality of the work I do than working in the current way.
sent_598|278|Using the Internet TV improves my performance for communication and information search.
sent_599|278|Using the internet TV improves my productivity for communication and information search.
sent_600|278|Using the internet TV enhances my effectiveness for communication & information search.
sent_601|278|Using the Internet TV is useful for my communication and information search.
sent_602|278|Using this web site can improve my shopping performance.
sent_603|278|Using this web site can increase my shopping productivity.
sent_604|278|Using this web site can increase my shopping effectiveness.
sent_605|278|I find using this web site useful.
sent_606|278|I would find it more convenient to educate myself about auto insurance policy coverages by reading from the web site than by asking questions of an agent.
sent_607|278|I would find a lower price for my policy using the web than through an agent.
sent_608|278|It would be more convenient for me to use the web to compare auto insurance prices than an agent.
sent_609|278|I would find it more convenient to use this web tool rather than an agent.
sent_610|278|I would find it more convenient to purchase the policy on the web than through an agent.
sent_611|278|I would find it more convenient to file a claim on the web than through an agent.
sent_612|278|I would find it more convenient to use this web tool rather than an agent.
sent_613|278|It would be more convenient for me to use the web to compare auto insurance prices than an agent.
sent_614|278|One of the advantages of shopping on the web is the absence of sales pressure.
sent_615|278|Shopping on the web saves time.
sent_616|278|Shopping on the web saves money.
sent_617|278|Shopping on the web is very convenient.
sent_618|278|Shopping on the web allows me to compare prices easily.
sent_619|278|Using (system) as a (technology type) enables me to (accomplish tasks) more quickly.
sent_620|278|Using (system) improves my (ability to accomplish task).
sent_621|278|Using (system) as a (technology type) increases my productivity.
sent_622|278|Using (system) enhances my effectiveness in (accomplishing task).
sent_623|278|Using (system) makes it easier to do my (task).
sent_624|278|I find (system) useful in my (task completion).
sent_625|278|To aid me in my (accomplishment of tasks), overall, I feel (system) as a (technology type) is: efficient-inefficient
sent_626|278|To aid me in my (accomplishment of tasks), overall, I feel (system) as a (technology type) is: performance enhancing-performance degrading
sent_627|278|To aid me in my (accomplishment of tasks), overall, I feel (system) as a (technology type) is: productivity increasing-productivity decreasing
sent_628|278|To aid me in my (accomplishment of tasks), overall, I feel (system) as a (technology type) is: effective-ineffective
sent_629|278|To aid me in my (accomplishment of tasks), overall, I feel (system) as a (technology type) is: helpful-unhelpful
sent_630|278|To aid me in my (accomplishment of tasks), overall, I feel (system) as a (technology type) is: quite useful-quite useless
sent_631|278|The website improves my online shopping performance.
sent_632|278|The website improves my online decision-making in online shopping.
sent_633|278|The website increases my online shopping effectiveness.
sent_634|278|I find this website useful.
sent_635|278|The WWW is of benefit to me.
sent_636|278|The advantages of the WWW outweigh the disadvantages.
sent_637|278|Overall, using the WWW is advantageous.
sent_638|278|Using the system improves my performance in my job.
sent_639|278|Using the system in my job increases my productivity.
sent_640|278|Using the system enhances my effectiveness in my job.
sent_641|278|I find the system to be useful in my job.
sent_642|278|This website would be useful for getting valuable information about this product.
sent_643|278|For me, getting valuable information about a product from a website is: not at all important- extremely important.
sent_644|278|This website would enhance my effectiveness in getting useful information about this product.
sent_645|278|For me, getting useful information about a product from a website is: not at all important- extremely important.
sent_646|278|This website would be useful in purchasing this product.
sent_647|278|For me, a website that is useful in purchasing products is: not at all important- extremely important.
sent_648|278|This website would enhance my effectiveness in purchasing this product.
sent_649|278|For me, a website that enhances my effectiveness in purchasing products is: not at all important- extremely important.
sent_650|278|Using a PWS enables me to accomplish tasks more quickly.
sent_651|278|Using a PWS improves the quality of work I do.
sent_652|278|Using a PWS makes it easier to do my job.
sent_653|278|The disadvantages of my using a PWS far outweigh the advantages.
sent_654|278|Using a PWS improves my job performance.
sent_655|278|Overall, I find using a PWS to be advantageous in my job.
sent_656|278|Using a PWS enhances my effectiveness on the job.
sent_657|278|Using a PWS gives me greater control over my work.
sent_658|278|Using a PWS increases my productivity.
sent_659|278|Using DMS in my job will increase my productivity (e.g., make my work faster).
sent_660|278|Using DMS in my job will improve my performance (e.g., make my work better).
sent_661|278|Using DMS in my job will make me more effective (e.g., help me make better decisions).
sent_662|278|I find DMS to be useful in my job.
sent_663|278|Using the CRM system in my job will increase my productivity.
sent_664|278|Using the CRM system will enhance my effectiveness on the job.
sent_665|278|Using the CRM system will make it easier to do my job.
sent_666|278|Using the CRM system will improve my job performance.
sent_667|278|Using this website can improve my shopping performance.
sent_668|278|Using this website can increase my shopping productivity.
sent_669|278|Using this website can increase my shopping effectiveness.
sent_670|278|Using this website improved my performance in shopping.
sent_671|278|Using this website increased my productivity in shopping.
sent_672|278|Using this website enhanced my effectiveness in shopping.
sent_673|278|Overall, using this website is useful in shopping.
sent_674|278|Using an Open Source alternative for MS Office will negatively impact my ability to complete tasks.
sent_675|278|Using a student information system enables me to accomplish student-related tasks more quickly.
sent_676|278|Using a student information system improves my job performance.
sent_677|278|Using a student information system in my job increases my productivity.
sent_678|278|Using a student information system enhances my effectiveness on the job.
sent_679|278|Using a student information system makes it easier to do my job.
sent_680|278|I find a student information system useful on my job.
sent_681|278|Using Booksamillion.com can improve my shopping performance.
sent_682|278|Using Booksamillion.com can increase my shopping productivity.
sent_683|278|Using Booksamillion.com can increase my shopping effectiveness.
sent_684|278|I find using Booksamillion.com useful.
sent_685|278|Using and electronic meeting system enables [would enable] groups I normally work with to accomplish the tasks more quickly.
sent_686|278|Using an electronic meeting system improves [would improve] the performance of groups I work with.
sent_687|278|Using an electronic meeting system increases [would increase] the productivity of groups I work with.
sent_688|278|Using an electronic meeting system enhances [would enhance] the effectiveness of groups I work with.
sent_689|278|Using an electronic meeting system makes it [would make it] easier for groups I work with to carry out their tasks.
sent_690|278|Groups I work find [would find] an electronic meeting system useful for group work.
sent_691|278|Information that is informative to your purchase decision is: not important at all - extremely important.
sent_692|278|Information that is valuable to your purchase decision is: not important at all - extremely important.
sent_693|278|In general, information that is useful in your purchase decision is: not important at all - extremely important.
sent_694|278|Shopping online gives me greater control.
sent_695|278|Shopping online improves the quality of decision making.
sent_696|278|Shopping online is a more effective way to make purchase.
sent_697|278|Overall, I find shopping online very useful.
sent_698|278|Shopping online helps me accomplish tasks more quickly.
sent_699|278|I did not have to spend too much time to complete the transaction.
sent_700|278|I did not have to spend too much effort to complete the transaction.
sent_701|278|It enabled us to make decisions more quickly.
sent_702|278|It increased our productivity.
sent_703|278|It improved our performance.
sent_704|278|Using --- improves my ability to make good decisions.
sent_705|278|allows me to get my work done more quickly.
sent_706|278|Using --- enhances my effectiveness on the job.
sent_707|278|The DSS gave clear guidance on how I could do better.
sent_708|278|The tools provided by the site help me replace a product.
sent_709|278|The tools provided by the site help me replace my product if I need another product.
sent_710|278|The tools provided by the site allow me to find where to get a replacement product if mine is not working.
sent_711|278|The tools provided by the site help me to establish my product requirements.
sent_712|278|The tools provided by the site help me in determining my product needs.
sent_713|278|The tools provided by the site help me better figure out my product requirements.
sent_714|278|The tools provided by the site help me determine the attributes of the product I intend to buy.
sent_715|278|The tools provided by the site aid me in identifying which product attributes best fit my needs.
sent_716|278|The tools provided by the site let me specify the product features that I want.
sent_717|278|The tools provided by the site allow me to verify the acceptability of a product before I use it.
sent_718|278|The tools provided by the site provide me with enough information to determine the quality of the product before buying.
sent_719|278|Using the site enabled me to shop more quickly.
sent_720|278|In my opinion, using the site increased my shopping effectiveness.
sent_721|278|Overall, the site was useful for shopping.
sent_722|278|Knowledge gained using this system will be helpful to me with other systems in the future.
sent_723|278|Knowing how to use this system makes me more marketable.
sent_724|278|If I use a computer I will be better organized.
sent_725|278|If I use a computer my co-workers will perceive me as competent.
sent_726|278|If I use a computer I will increase my sense of accomplishment.
sent_727|278|If I use a computer I will increase my chances of obtaining a promo.
sent_728|278|If I use a computer I will increase my effectiveness on the job
sent_729|278|If I use a computer I will be seen as higher in status by my peers.
sent_730|278|If I use a computer I will increase my chances of getting a raise.
sent_731|278|If I use a computer I will spend less time on routine job tasks.
sent_732|278|If I use a computer I will increase the quality of output of my job.
sent_733|278|If I use a computer I will increase the quantity of output for the same amount of effort.
sent_734|278|If I use a computer I will be less reliant on clerical support staff.
sent_735|278|The CRC will be of no benefit to me.
sent_736|278|A service that is of no benefit to me is: bad - good.
sent_737|278|Using the CRC will improve my grades.
sent_738|278|A service that will improve my grades is: bad - good.
sent_739|278|The advantages of the CRC will outweigh the disadvantages.
sent_740|278|A service with more advantages than disadvantages is: bad - good.
sent_741|278|Overall, using the CRC will be advantageous.
sent_742|278|A service that is advantageous is: bad - good.
sent_743|278|Using MDS would increase my chances of achieving things that are important to me.
sent_744|278|I would find MDS to be useful in my daily life.
sent_745|278|Using MDS would help me accomplish things more quickly.
sent_746|278|Because {subordinate} uses software process improvements {subordinate} has improved the quality of his or her work.
sent_747|278|Because {subordinate} uses software process improvements {subordinate} is more productive in his or her work.
sent_748|278|Because {subordinate} uses software process improvements {subordinate} is more effective in his or her work.
sent_749|278|Amazon.com is useful in shopping for CDs.
sent_750|278|Amazon.com improves my performance in shopping for CDS.
sent_751|278|Amazon.com enables me to shop for CDs faster.
sent_752|278|Amazon.com enhances my effectiveness in CD shopping.
sent_753|278|Amazon.com makes it easier to shop for CDs.
sent_754|278|Amazon.com increases my productivity in shopping for CDs.
sent_755|278|Using an EMS improves [would improve] the performance of groups I work with.
sent_756|278|Using an EMS increases [would increase] the productivity of groups I work with.
sent_757|278|Using an EMS enhances [would enhance] the effectiveness of groups I work with.
sent_758|278|Using an EMS makes it [would make it] easier for groups I work with to carry out their tasks.
sent_759|278|Groups I work find [would find] an EMS useful for group work.
sent_760|278|Compared to Google alone: enables me to find good information faster.
sent_761|278|Compared to Google alone: is useful for searching information on the Web.
sent_762|278|Compared to Google alone: improves my performance in Web querying.
sent_763|278|Compared to Google alone: increases my productivity in searching the Web.
sent_764|278|Using Electronic Mail in my job enables (would enable) me to accomplish tasks more quickly.
sent_765|278|Using Electronic Mail improves (would improve) my job performance.
sent_766|278|Using Electronic Mail in my job increases (would increase) my productivity.
sent_767|278|Using Electronic Mail enhances (would enhance) my effectiveness on the job.
sent_768|278|Using Electronic Mail makes it (would make it)easier to do my job.
sent_769|278|I find (would find) Electronic Mail useful in my job.
sent_770|278|The accuracy of the information I receive will be improved by the PCS.
sent_771|278|Using the portal site enhances my effectiveness.
sent_772|278|Using the portal site enhances my productivity.
sent_773|278|Using the portal site improves my performance.
sent_774|278|Using computers enhances my productivity in college.
sent_775|278|I find computers useful in my college activities.
sent_776|278|Using computers enhances my effectiveness in college.
sent_777|278|Using computers improves my performance in college.
sent_778|278|At the time I subscribed, I felt this online service would save me time/effort over other means of performing the same tasks.
sent_779|278|At the time I subscribed, I felt this online service would enable me to perform many tasks better than through other means.
sent_780|278|At the time I subscribed, I felt this online service would provide a greater value than other ways of performing the same task.
sent_781|278|At the time I subscribed, I felt this online service would be better than other ways of performing the same activities.
sent_782|343|(Consultant William) is trustworthy.
sent_783|343|(Consultant William) is experienced.
sent_784|343|(Consultant William) is well-trained.
sent_785|343|The level of appreciation that the [IS organization] and the [line organization] have for each other's accomplishments is: extremely weak- extremely strong.
sent_786|343|The level of trust that exists between the [IS organization] and the [line organization] is: extremely weak- extremely strong.
sent_787|343|The reputation of the [line organization] for meeting its commitments to the [IS organization] is: extremely weak- extremely strong.
sent_788|343|The reputation of the [IS organization] for meeting its commitments to the [line organization] is: extremely weak- extremely strong.
sent_789|343|I believe that people in my organization give credit for other's knowledge where it is due.
sent_790|343|I believe that people in my organization do not use unauthorized knowledge.
sent_791|343|I believe that people in my organization use other's knowledge appropriately.
sent_792|343|I believe that people in my organization share the best knowledge that they have.
sent_793|343|I think the seller is honest.
sent_794|343|I believe this seller will deliver to me the product I purchase according to the posted delivery terms and conditions
sent_795|343|I believe this seller will deliver to me a product that matches the posted description.
sent_796|343|Based on my experience with the online vendor in the past, I know it is honest.
sent_797|343|Based on my experience with the online vendor in the past, I know it cares about customers.
sent_798|343|Based on my experience with the online vendor in the past, I know it is not opportunistic.
sent_799|343|Based on my experience with the online vendor in the past, I know it is predictable.
sent_800|343|Based on my experience with the online vendor in the past, I know it knows the market.
sent_801|343|I feel safe conducting business with the online vendor because the Better Business Bureau will protect me.
sent_802|343|I feel safe conducting business with the online vendor because it provides a 1-800 number.
sent_803|343|I feel safe conducting business with the online vendor because of its statements of guarantees.
sent_804|343|The behavior of IS employees instills confidence in users.
sent_805|343|Users will feel safe in their transactions with IS's employees.
sent_806|343|IS employees are consistently courteous with users.
sent_807|343|IS employees have the knowledge to do their job well.
sent_808|343|The behavior of employees in excellent information services will instill confidence in users.
sent_809|343|Employees in excellent information services will be consistently courteous with users.
sent_810|343|Employees in excellent information services will have the knowledge to answer users' questions.
sent_811|343|The behavior of employees in our information services instills confidence in you.
sent_812|343|Employees in our information services are consistently courteous with you.
sent_813|343|Employees in our information services have the knowledge to answer your questions.
sent_814|343|To what extent did you have confidence and trust in your project executive regarding his/her general fairness?
sent_815|343|How free did you feel to discuss with the project executive the problems and difficulties you had in this project without jeopardizing your position or having it Ԩeld against youԠlater?
sent_816|343|Project executives at times must make decisions that seem to be against the interests of their project managers. If this were to happen to you in this project, how much trust did you have that the project executiveӳ decision was justified by other considerations?
sent_817|343|Our business relationship with [vendor name] is characterized by high levels of trust.
sent_818|343|Our firm and [vendor name] generally trust each other that each will stay within the terms of the contract.
sent_819|343|We and [vendor name] are generally skeptical of the information provided to each other .
sent_820|343|I would have greater confidence in the explanations provided on such web sites than those offered by an agent.
sent_821|343|I would trust the validity of quotes provided by the web more than those provided by an agent.
sent_822|343|I believe such a web tool would provide more objective recommendations than an agent.
sent_823|343|I would trust the recommendation of such web sites more than the recommendation of an agent with regard to the appropriate level of coverage for my needs.
sent_824|343|I would feel more confident purchasing the policy through the web than through an agent.
sent_825|343|I would be more confident filing a claim through the web than through an agent.
sent_826|343|I believe such a web tool would provide more objective recommendations than an agent.
sent_827|343|I would trust the recommendation of such web sites more than the recommendation of an agent with regard to the appropriate level of coverage for my needs.
sent_828|343|I would find a lower price for my policy using the web than through an agent.
sent_829|343|I would trust the validity of quotes provided by the web more than those provided by an agent.
sent_830|343|My current auto insurance agent acts in my best interests.
sent_831|343|My current auto insurance agent is honest in his/her dealings with me.
sent_832|343|My current auto insurance agent is very knowledgeable about auto insurance policies.
sent_833|343|Online companies tell the truth related to the collection and use of the personal information of their customers.
sent_834|343|Online companies are honest with customers when it comes to collecting and using the personal information of their customers.
sent_835|343|Online companies fulfill their promises about collecting and using personal information of their customers.
sent_836|343|Online companies are in general predictable and consistent regarding the usage of the personal information of their customers.
sent_837|343|Online companies are trustworthy in handling the personal information of their customers.
sent_838|343|Supplier that is absolutely trustworthy.
sent_839|343|Supplier that honors their promises.
sent_840|343|Supplier that establishes a very high level of mutual confidence with your firm.
sent_841|343|I feel that people are generally trustworthy.
sent_842|343|I feel that people are generally reliable.
sent_843|343|I trust Company X in handling my information.
sent_844|343|Most of my teammates approach their job with professionalism and dedication.
sent_845|343|I see no reason to doubt my teammates' competence and preparation for the job.
sent_846|343|I can rely on other teammates not to make my job more difficult by careless work.
sent_847|343|Most of my teammates can be relied upon to do as they say they will do.
sent_848|343|This Web vendor would be competent in providing objective information about this product.
sent_849|343|For me, getting objective product information from a website is: not at all important- extermely important.
sent_850|343|This Web vendor would be honest in providing accurate information about this product.
sent_851|343|For me, getting accurate product information from a website is: not at all important- exteremely important.
sent_852|343|This Web vendor would be competent in delivering this product in a timely fashion.
sent_853|343|For me, product delivery in a timely fashion is important.
sent_854|343|This Web vendor would be honest in its dealings when I purchase this product from it.
sent_855|343|For me, a Web vendor that is honest in its dealings with its customers is: not at all important- extremely important.
sent_856|343|This Web vendor would not seek to take advantage of me if I purchase this product from it.
sent_857|343|For me, a Web vendor that does not seek to take advantage of its customers is: not at all important- extremely important.
sent_858|343|The person providing the DMS training was knowledgeable on this topic.
sent_859|343|The person providing the DMS training was trustworthy.
sent_860|343|The person providing the DMS training was credible.
sent_861|343|The person providing the DMS training appeared to be an expert on this topic.
sent_862|343|This site is trustworthy.
sent_863|343|I believe that this Website vendor has my best interests in mind.
sent_864|343|This website vendor gives the impression that it keeps promises and commitments.
sent_865|343|I generally trust other people.
sent_866|343|I generally have faith in humanity.
sent_867|343|I feel that people are generally reliable.
sent_868|343|I generally trust other people unless they give me reasons not to.
sent_869|343|In general, people really do care about the well-being of others.
sent_870|343|The typical person is sincerely concerned about the problems of others.
sent_871|343|Most of the time, people care enough to try to be helpful, rather than just looking out for themselves.
sent_872|343|In general, most folks keep their promises.
sent_873|343|I think people generally try to back up their words with their actions.
sent_874|343|Most people are honest in their dealings with others.
sent_875|343|I believe that most professional people do a very good job at their work.
sent_876|343|Most professionals are very knowledgeable in their chosen field.
sent_877|343|A large majority of professional people are competent in their area of expertise.
sent_878|343|I usually trust people until they give me a reason not to trust them.
sent_879|343|I generally give people the benefit of the doubt when I first meet them.
sent_880|343|My typical approach is to trust new acquaintances until they prove I should not trust them.
sent_881|343|I feel that most Internet vendors would act in a customersҠbest interest.
sent_882|343| If a customer required help, most Internet vendors would do their best to help.
sent_883|343|Most Internet vendors are interested in customer well-being, not just their own wellbeing.
sent_884|343|I am comfortable relying on Internet vendors to meet their obligations.
sent_885|343|I feel fine doing business on the Internet since Internet vendors generally fulfill their agreements.
sent_886|343|I always feel  confident that I can rely on Internet vendors to do their part when I interact with them.
sent_887|343|In general, most Internet vendors are competent at serving their customers.
sent_888|343|Most Internet vendors do a capable job at meeting customer needs.
sent_889|343|I feel that most Internet vendors are good at what they do.
sent_890|343|I believe that LegalAdvice.com would act in my best interest.
sent_891|343|If I required help, LegalAdvice.com would do its best to help me.
sent_892|343|LegalAdvice.com is interested in my well-being, not just its own.
sent_893|343|LegalAdvice.com is truthful in its dealings with me.
sent_894|343|I would characterize LegalAdvice.com as honest.
sent_895|343|LegalAdvice.com would keep its commitments.
sent_896|343|LegalAdvice.com is sincere and genuine.
sent_897|343|LegalAdvice.com is competent and effective in providing legal advice.
sent_898|343|LegalAdvice.com performs its role of giving legal advice very well.
sent_899|343|Overall, LegalAdvice.com is a capable and proficient Internet legal advice provider.
sent_900|343|In general, LegalAdvice.com is very knowledgeable about the law.
sent_901|343|When an important legal issue or problem arises, I would feel comfortable depending on the information provided by LegalAdvice.com.
sent_902|343|I can always rely on LegalAdvice.com in a tough legal situation.
sent_903|343|I feel that I could count on LegalAdvice.com to help with a crucial legal problem.
sent_904|343|Faced with a difficult legal situation that required me to hire a lawyer (for a fee), I would use the firm backing LegalAdvice.com.
sent_905|343|The contractors have been frank in dealing with us.
sent_906|343|Promises made by the contractors are reliable.
sent_907|343|The contractors are knowledgeable regarding their services.
sent_908|343|The contractors do not make false claims.
sent_909|343|If problems such as delays arise, the contractors are honest  about the problems.
sent_910|343|The escrow method in Amazonӳ auction marketplace: guarantees that I will get what I pay for.
sent_911|343|The escrow method in Amazonӳ auction marketplace: protects me from an inappropriate behavior of sellers.
sent_912|343|The escrow method in Amazonӳ auction marketplace: guarantees that sellers cannot cheat easily.
sent_913|343|I believe my credit card company will protect me in case of problematic transactions with sellers in Amazonӳ auction marketplace.
sent_914|343|I am confident that my credit card payments are safe in case of disputed purchases from sellers in Amazonӳ auction marketplace.
sent_915|343|My credit card company will stand by me if problems occur during transactions with sellers in Amazonӳ auction marketplace.
sent_916|343|As an auction host/intermediary, Amazon can be trusted at all times.
sent_917|343|As an auction host/intermediary, Amazon has high integrity.
sent_918|343|Amazon is a competent and knowledgeable auction host/intermediary.
sent_919|343|Sellers in Amazonӳ auctions are in general reliable.
sent_920|343|Sellers in Amazonӳ auctions are in general honest.
sent_921|343|Sellers in Amazonӳ auctions are in general trustworthy.
sent_922|343|Most Internet retailers and auction sellers are reliable.
sent_923|343|Most Internet retailers and auction sellers keep promises and commitments.
sent_924|343|Most Internet retailers and auction sellers are honest.
sent_925|343|I believe that online shopping is reliable.
sent_926|343|I believe that what I ask for what I get in online shopping.
sent_927|343|I think that the online store I purchased from performs the service right.
sent_928|343|I trust the online store to deliver the product on time.
sent_929|343|I trust that online companies would keep my best  interests in mind when dealing with (the information)
sent_930|343|Online companies are in general predictable and consistent regarding the usage of (the information).
sent_931|343|Online companies are always honest with customers when it comes to using (the information) that I would provide.
sent_932|343|Most people on this team are basically honest and can be trusted.
sent_933|343|Team members in my distributed team are always interested only in their own welfare.
sent_934|343|Members in this team are always trustworthy.
sent_935|343|In this team, one has to be alert or someone is likely to take advantage of you.
sent_936|343|Team members in my distributed team are willing to help if you need it.
sent_937|343|How knowledgeable is the person who wrote this message, on the topic of the message?
sent_938|343|To what extent is the person who wrote this message an expert on the message topic?
sent_939|343|How trustworthy is the person who wrote this message, on the topic of the message?
sent_940|343|How reliable is the person who wrote this message, on the topic of the message?
sent_941|343|Sellers in Amazonӳ/eBayӳ auctions are in general reliable.
sent_942|343|Sellers in Amazonӳ/eBayӳ auctions are in general competent.
sent_943|343|Sellers in Amazonӳ/eBayӳ auctions are in general honest.
sent_944|343|Sellers in Amazonӳ/eBayӳ auctions are in general trustworthy.
sent_945|343|As an auction host/intermediary, Amazon/eBay can be trusted at all times.
sent_946|343|As an auction host/intermediary, Amazon/eBay has high integrity.
sent_947|343|Amazon/eBay is a competent and knowledgeable auction host/intermediary.
sent_948|343|I usually trust sellers unless they give me a reason not to trust them.
sent_949|343|My typical approach is to trust sellers until they prove I should not trust them.
sent_950|343|We will have confidence in one another on this team.
sent_951|343|I will be able to rely on those I work with in this team.
sent_952|343|There will be a noticeable lack of confidence among those I will work with.
sent_953|343|Overall, the people will be very trustworthy.
sent_954|343|We will usually be considerate of one anotherӳ feelings in this team.
sent_955|343|The people in my team will be friendly.
sent_956|343|I feel comfortable depending on my team members for the completion of the project.
sent_957|343|I feel that I will not be able to count on my team members to help me.
sent_958|343|I am comfortable letting other team members take responsibility for tasks which are critical to the project, even when I cannot monitor them.
sent_959|343|I feel that I can trust my team members completely.
sent_960|343|The vendor team is honest and truthful.
sent_961|343|This is a trustworthy vendor.
sent_962|343|The vendor team is interested in the client teamӳ well-being, not just their own.
sent_963|343|The vendor team is very knowledgeable about information systems and technology.
sent_964|343|If the client team required help, the vendor team would do its best to help.
sent_965|343|The vendor team is a capable and proficient provider of IS outsourcing services.
sent_966|343|Internet websites are safe environments in which to exchange information with others.
